Netid State      Recv-Q Send-Q                                          Local Address:Port           Peer Address:Port  Process                                                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                          /run/user/1000/bus 26751                     * 26612  users:(("dbus-daemon",pid=1852,fd=53))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                          /run/user/1000/bus 26188                     * 26187  users:(("dbus-daemon",pid=1852,fd=31))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 26424                     * 26427  users:(("gsd-disk-utilit",pid=2194,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 15291                     * 15287  users:(("systemd-journal",pid=375,fd=21),("systemd",pid=1,fd=406))                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                                           * 27241                     * 27267  users:(("snapd-desktop-i",pid=2675,fd=4))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 18403                     * 18672  users:(("rsyslogd",pid=782,fd=2))                                                                                                                                                                                                                                                                                                                                                                                                          
u_str ESTAB      0      0                        /run/user/1000/gvfsd/socket-YwIUhZsW 54041                     * 54040  users:(("gvfsd-smb-brows",pid=6227,fd=12))                                                                                                                                                                                                                                                                                                                                                                                                 
u_str ESTAB      0      0                                          /run/user/1000/bus 26911                     * 26910  users:(("dbus-daemon",pid=1852,fd=64))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                          /run/user/1000/bus 24965                     * 24964  users:(("dbus-daemon",pid=1852,fd=17))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                          /run/user/1000/bus 28197                     * 28196  users:(("dbus-daemon",pid=1852,fd=85))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 27851                     * 27852  users:(("gsd-color",pid=2162,fd=11))                                                                                                                                                                                                                                                                                                                                                                                                       
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 26729                     * 26604  users:(("systemd-journal",pid=375,fd=129),("systemd",pid=1,fd=349))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25445                     * 26183  users:(("systemd-journal",pid=375,fd=105),("systemd",pid=1,fd=373))                                                                                                                                                                                                                                                                                                                                                                        
u_str LISTEN     0      128                             /run/user/1000/keyring/pkcs11 25729                     * 0      users:(("gnome-keyring-d",pid=1853,fd=9))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      1536                              /run/dbus/system_bus_socket 25637                     * 25636  users:(("dbus-daemon",pid=702,fd=72))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 18672                     * 18403  users:(("systemd-journal",pid=375,fd=34),("systemd",pid=1,fd=418))                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 25545                     * 26368  users:(("dbus-daemon",pid=702,fd=79))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 22516                     * 21145  users:(("dbus-daemon",pid=702,fd=41))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 15293                     * 15295  users:(("systemd-timesyn",pid=591,fd=2),("systemd-timesyn",pid=591,fd=1))                                                                                                                                                                                                                                                                                                                                                                  
u_str LISTEN     0      4096                           /run/systemd/io.systemd.sysext 14826                     * 0      users:(("systemd",pid=1,fd=117))                                                                                                                                                                                                                                                                                                                                                                                                           
u_str ESTAB      0      0                                          /run/user/1000/bus 27261                     * 27260  users:(("dbus-daemon",pid=1852,fd=82))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 27859                     * 27858  users:(("dbus-daemon",pid=702,fd=92))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 26183                     * 25445  users:(("gjs",pid=2142,fd=1))                                                                                                                                                                                                                                                                                                                                                                                                              
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25056                     * 25055  users:(("systemd-journal",pid=375,fd=94),("systemd",pid=1,fd=383))                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                   /run/user/1000/at-spi/bus 27287                     * 28195  users:(("dbus-daemon",pid=2063,fd=22))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 26910                     * 26911  users:(("gvfsd-trash",pid=2497,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 26713                     * 26560  users:(("dbus-daemon",pid=702,fd=85))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 27383                     * 27384  users:(("gnome-shell",pid=2048,fd=131))                                                                                                                                                                                                                                                                                                                                                                                                    
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25566                     * 26382  users:(("systemd-journal",pid=375,fd=117),("systemd",pid=1,fd=367))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                                           * 25737                     * 25738  users:(("fusermount3",pid=1888,fd=7))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 18364                     * 18365  users:(("avahi-daemon",pid=701,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 27896                     * 27897  users:(("gjs",pid=2545,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                              
u_str ESTAB      0      0                                   /run/user/1000/at-spi/bus 27853                     * 26922  users:(("dbus-daemon",pid=2063,fd=15))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 27206                     * 27205  users:(("gjs",pid=2671,fd=3))                                                                                                                                                                                                                                                                                                                                                                                                              
u_str ESTAB      0      0                                                           * 27871                     * 26976  users:(("gsd-media-keys",pid=2170,fd=18))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                          /run/user/1000/bus 26750                     * 26611  users:(("dbus-daemon",pid=1852,fd=30))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 26649                     * 26475  users:(("systemd-journal",pid=375,fd=121),("systemd",pid=1,fd=356))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                                           * 24939                     * 24940  users:(("gnome-keyring-d",pid=1853,fd=8))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 28166                     * 27264  users:(("dbus-daemon",pid=702,fd=51))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 21140                     * 0      users:(("cups-browsed",pid=1248,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                          /run/user/1000/bus 26357                     * 26355  users:(("dbus-daemon",pid=1852,fd=32))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 24528                     * 24768  users:(("pipewire",pid=1827,fd=2),("pipewire",pid=1827,fd=1))                                                                                                                                                                                                                                                                                                                                                                              
u_dgr ESTAB      0      0                                                           * 22736                     * 22737  users:(("systemd",pid=1,fd=100))                                                                                                                                                                                                                                                                                                                                                                                                           
u_str ESTAB      0      0                                                           * 28198                     * 28199  users:(("xdg-desktop-por",pid=2725,fd=13))                                                                                                                                                                                                                                                                                                                                                                                                 
u_dgr ESTAB      0      0                                                           * 18411                     * 12067  users:(("systemd-logind",pid=753,fd=3))                                                                                                                                                                                                                                                                                                                                                                                                    
u_dgr ESTAB      0      0                                                           * 17644                     * 17643  users:(("systemd-timesyn",pid=591,fd=9))                                                                                                                                                                                                                                                                                                                                                                                                   
u_str ESTAB      0      0                                                           * 28189                     * 27286  users:(("xdg-desktop-por",pid=2725,fd=3))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 27205                     * 27206  users:(("gnome-shell",pid=2048,fd=104),("gnome-shell",pid=2048,fd=102))                                                                                                                                                                                                                                                                                                                                                                    
u_str ESTAB      0      0                                                           * 26921                     * 27843  users:(("gsd-keyboard",pid=2169,fd=10))                                                                                                                                                                                                                                                                                                                                                                                                    
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 26730                     * 26605  users:(("systemd-journal",pid=375,fd=130),("systemd",pid=1,fd=348))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25568                     * 26384  users:(("systemd-journal",pid=375,fd=118),("systemd",pid=1,fd=365))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                                           * 25055                     * 25056  users:(("gnome-session-b",pid=1931,fd=3),("gnome-session-b",pid=1931,fd=2),("gnome-session-b",pid=1931,fd=1))                                                                                                                                                                                                                                                                                                                              
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 18342                     * 18341  users:(("dbus-daemon",pid=702,fd=17))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 27385                     * 27386  users:(("pipewire-pulse",pid=1846,fd=28))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 26647                     * 26471  users:(("systemd-journal",pid=375,fd=107),("systemd",pid=1,fd=357))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                                           * 25651                     * 24895  users:(("pipewire",pid=1827,fd=27),("pipewire",pid=1827,fd=26),("pipewire",pid=1827,fd=25))                                                                                                                                                                                                                                                                                                                                                
u_str ESTAB      0      0                                                           * 27654                     * 27655  users:(("gvfs-goa-volume",pid=2408,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 26560                     * 26713  users:(("goa-daemon",pid=2236,fd=12))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 24962                     * 24961  users:(("systemd-journal",pid=375,fd=91),("systemd",pid=1,fd=386))                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                                           * 53972                     * 53973  users:(("gvfsd-smb-brows",pid=6227,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                        /home/kali/.cache/ibus/dbus-IGkAuXhJ 27017                     * 27900  users:(("ibus-daemon",pid=2160,fd=16))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 27858                     * 27859  users:(("gsd-keyboard",pid=2169,fd=14))                                                                                                                                                                                                                                                                                                                                                                                                    
u_str ESTAB      0      0                                                           * 26925                     * 26926  users:(("gsd-wacom",pid=2181,fd=11))                                                                                                                                                                                                                                                                                                                                                                                                       
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 21243                     * 22768  users:(("systemd-journal",pid=375,fd=56),("systemd",pid=1,fd=399))                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 24835                     * 25619  users:(("systemd-journal",pid=375,fd=88),("systemd",pid=1,fd=389))                                                                                                                                                                                                                                                                                                                                                                         
u_str ESTAB      0      0                                          /run/user/1000/bus 26501                     * 26658  users:(("dbus-daemon",pid=1852,fd=43))                                                                                                                                                                                                                                                                                                                                                                                                     
u_dgr ESTAB      0      768                                                         * 22737                     * 22736  users:(("systemd",pid=1,fd=101))                                                                                                                                                                                                                                                                                                                                                                                                           
u_str ESTAB      0      0                                                           * 21068                     * 21070  users:(("cups-browsed",pid=1248,fd=2),("cups-browsed",pid=1248,fd=1))                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 18336                     * 18613  users:(("udisksd",pid=754,fd=2),("udisksd",pid=754,fd=1))                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                   /run/user/1000/at-spi/bus 27852                     * 27851  users:(("dbus-daemon",pid=2063,fd=14))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 26604                     * 26729  users:(("ibus-portal",pid=2375,fd=1))                                                                                                                                                                                                                                                                                                                                                                                                      
u_dgr ESTAB      0      0                                                           * 17646                     * 17645  users:(("systemd-timesyn",pid=591,fd=11))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                                           * 54047                     * 54048  users:(("gvfsd-dnssd",pid=6238,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                                           * 26997                     * 27006  users:(("gjs",pid=2545,fd=2))                                                                                                                                                                                                                                                                                                                                                                                                              
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25502                     * 26274  users:(("systemd-journal",pid=375,fd=111),("systemd",pid=1,fd=371))                                                                                                                                                                                                                                                                                                                                                                        
u_str ESTAB      0      0                                                           * 24928                     * 24929  users:(("xdg-document-po",pid=1860,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                  
u_str ESTAB      0      0                                 /run/dbus/system_bus_socket 28165                     * 27246  users:(("dbus-daemon",pid=702,fd=48))                                                                                                                                                                                                                                                                                                                                                                                                      
u_str ESTAB      0      0                                 /run/systemd/journal/stdout 25575                     * 26405  users:(("systemd-journal",pid=375,fd=114),("systemd",pid=1,fd=364))                                                                                                                                                                                                                                                                                                                                                                        
u_str LISTEN     0      10                                 /run/user/1000/keyring/ssh 25280                     * 0      users:(("gnome-keyring-d",pid=1853,fd=13))                                                                                                                                                                                                                                                                                                                                                                                                 
u_str ESTAB      0      0                                                           * 18377                     * 18380  users:(("avahi-daemon",pid=701,fd=10))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                   /run/user/1000/at-spi/bus 26926                     * 26925  users:(("dbus-daemon",pid=2063,fd=18))                                                                                                                                                                                                                                                                                                                                                                                                     
u_str ESTAB      0      0                                                           * 26612                     * 26751  users:(("gsd-printer",pid=2356,fd=5))                                                                                                                                                                                                                                                                                                                                                                                                      
